LLLLLL	0.9320695102685624
ULLLLL	0.03172722485518694
UUUUUU	0.029225908372827805
LLLUUU	0.00105318588730911
ULLLLU	7.898894154818325E-4
UUULLL	6.582411795681938E-4
LLLULL	5.26592943654555E-4
ULLULL	5.26592943654555E-4
UULLLL	3.9494470774091627E-4
LUUUUU	3.9494470774091627E-4
ULLLUU	3.9494470774091627E-4
LLLLLU	3.9494470774091627E-4
LLLLUU	3.9494470774091627E-4
LULLLL	2.632964718272775E-4
ULULUL	2.632964718272775E-4
ULLLUL	1.3164823591363875E-4
UULLLU	1.3164823591363875E-4
LULLUL	1.3164823591363875E-4
ULUUUU	1.3164823591363875E-4
LLUULU	1.3164823591363875E-4
UUUULU	1.3164823591363875E-4
LLULUL	1.3164823591363875E-4
